PlayList,Genre,Artist,Album,PathDest,PathSource
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\03 High Tide Or Low Tide (Jamaican Version).mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\03 High Tide Or Low Tide (Jamaican Version).mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\04 Stop That Train (Jamaican Version).mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\04 Stop That Train (Jamaican Version).mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\05 400 Years (Jamaican Version).mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\05 400 Years (Jamaican Version).mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\06 Baby We've Got A Date (Rock It Baby) (Jamaican Version).mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\06 Baby We've Got A Date (Rock It Baby) (Jamaican Version).mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\07 Midnight Ravers (Jamaican Version).mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\07 Midnight Ravers (Jamaican Version).mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\08 All Day All Night (Jamaican Version).mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\08 All Day All Night (Jamaican Version).mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\09 Slave Driver (Jamaican Version).mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\09 Slave Driver (Jamaican Version).mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\10 Kinky Reggae (Jamaican Version).mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\10 Kinky Reggae (Jamaican Version).mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\11 No More Trouble (Jamaican Version).mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\11 No More Trouble (Jamaican Version).mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\12 Concrete Jungle.mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\12 Concrete Jungle.mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\13 Slave Driver.mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\13 Slave Driver.mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\14 400 Years.mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\14 400 Years.mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\15 Stop That Train.mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\15 Stop That Train.mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\16 Baby We've Got A Date (Rock It Baby).mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\16 Baby We've Got A Date (Rock It Baby).mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\17 Stir It Up.mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\17 Stir It Up.mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\18 Kinky Reggae.mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\18 Kinky Reggae.mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\19 No More Trouble.mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\19 No More Trouble.mp3
,Reggae,Bob Marley & The Wailers,Catch A Fire (Deluxe Edition),TF2:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\20 Midnight Ravers.mp3,f:\MP3\Bob Marley & The Wailers\Catch A Fire (Deluxe Edition)\20 Midnight Ravers.mp3
,,Bomba Est?reo,Blow Up,TF2:\iTunes\Bomba Est?reo\Blow Up\02 Fuego.m4a,f:\iTunes\Bomba Est?reo\Blow Up\02 Fuego.m4a
,,Brandi Carlile,The Firewatcher's Daughter,TF2:\iTunes\Brandi Carlile\The Firewatcher's Daughter\01 Wherever Is Your Heart.m4a,f:\iTunes\Brandi Carlile\The Firewatcher's Daughter\01 Wherever Is Your Heart.m4a
,,Brownout,Aguilas and Cobras,TF2:\iTunes\Brownout\Aguilas and Cobras\02 Ayer y Hoy.m4a,f:\iTunes\Brownout\Aguilas and Cobras\02 Ayer y Hoy.m4a
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\01. Buddy Guy - Intro (live).flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\01. Buddy Guy - Intro (live).flac
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\02. Buddy Guy - Best Damn Fool (live).flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\02. Buddy Guy - Best Damn Fool (live).flac
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\03. Buddy Guy - Mannish Boy (live).flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\03. Buddy Guy - Mannish Boy (live).flac
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\04. Buddy Guy - I Just Want to Make Love to You - Chicken Heads (live).flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\04. Buddy Guy - I Just Want to Make Love to You - Chicken Heads (live).flac
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\05. Buddy Guy - Skin Deep (live).flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\05. Buddy Guy - Skin Deep (live).flac
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\06. Buddy Guy - Damn Right I Got the Blues (live).flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\06. Buddy Guy - Damn Right I Got the Blues (live).flac
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\07. Buddy Guy - Boom Boom - Strange Brew (live).flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\07. Buddy Guy - Boom Boom - Strange Brew (live).flac
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\08. Buddy Guy - Voodoo Child (Slight Return) - Sunshine of Your Love (live).flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\08. Buddy Guy - Voodoo Child (Slight Return) - Sunshine of Your Love (live).flac
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\09. Buddy Guy - Polka Dot Love.flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\09. Buddy Guy - Polka Dot Love.flac
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\10. Buddy Guy - Coming for You.flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\10. Buddy Guy - Coming for You.flac
,,Buddy Guy,Buddy Guy - Live at Legends,TF2:\Flac\Buddy Guy\Buddy Guy - Live at Legends\11. Buddy Guy - Country Boy.flac,f:\Flac\Buddy Guy\Buddy Guy - Live at Legends\11. Buddy Guy - Country Boy.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\00. Buena Vista Social Club - Hidden Track One Audio.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\00. Buena Vista Social Club - Hidden Track One Audio.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\01. Buena Vista Social Club - Chan chan.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\01. Buena Vista Social Club - Chan chan.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\02. Buena Vista Social Club - De camino a la vereda.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\02. Buena Vista Social Club - De camino a la vereda.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\03. Buena Vista Social Club - El cuarto de tula.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\03. Buena Vista Social Club - El cuarto de tula.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\04. Buena Vista Social Club - Pueblo nuevo.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\04. Buena Vista Social Club - Pueblo nuevo.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\05. Buena Vista Social Club - Dos gardenias.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\05. Buena Vista Social Club - Dos gardenias.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\07. Buena Vista Social Club - Veinte a?os.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\07. Buena Vista Social Club - Veinte a?os.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\08. Buena Vista Social Club - El carretero.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\08. Buena Vista Social Club - El carretero.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\09. Buena Vista Social Club - Candela.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\09. Buena Vista Social Club - Candela.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\10. Buena Vista Social Club - Amor de loca juventud.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\10. Buena Vista Social Club - Amor de loca juventud.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\11. Buena Vista Social Club - Orgullecida.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\11. Buena Vista Social Club - Orgullecida.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\12. Buena Vista Social Club - Murmullo.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\12. Buena Vista Social Club - Murmullo.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\13. Buena Vista Social Club - Buena vista social club.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\13. Buena Vista Social Club - Buena vista social club.flac
,,Buena Vista Social Club,Buena Vista Social Club - Buena Vista Social Club,TF2:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\14. Buena Vista Social Club - La bayamesa.flac,f:\Flac\Buena Vista Social Club\Buena Vista Social Club - Buena Vista Social Club\14. Buena Vista Social Club - La bayamesa.flac
,,C?u,Vagarosa,TF2:\iTunes\C?u\Vagarosa\06 Grains de Beaut?.m4a,f:\iTunes\C?u\Vagarosa\06 Grains de Beaut?.m4a
,,Dr. Dog,Fate (Bonus Track Version),TF2:\iTunes\Dr. Dog\Fate (Bonus Track Version)\06 The Ark.m4a,f:\iTunes\Dr. Dog\Fate (Bonus Track Version)\06 The Ark.m4a
,,Dr. Dog,"Shame, Shame (Deluxe Edition)","TF2:\iTunes\Dr. Dog\Shame, Shame (Deluxe Edition)\16 Black-Red (Bonus Track).m4a","f:\iTunes\Dr. Dog\Shame, Shame (Deluxe Edition)\16 Black-Red (Bonus Track).m4a"
,,Dum Dum Girls,Too True,TF2:\iTunes\Dum Dum Girls\Too True\04 Are You Okay_.m4a,f:\iTunes\Dum Dum Girls\Too True\04 Are You Okay_.m4a
,,Edward Sharpe & The Magnetic Zeros,Up from Below (Bonus Track Version),TF2:\iTunes\Edward Sharpe & The Magnetic Zeros\Up from Below (Bonus Track Version)\01 40 Day Dream.m4a,f:\iTunes\Edward Sharpe & The Magnetic Zeros\Up from Below (Bonus Track Version)\01 40 Day Dream.m4a
,,Enigma,E6TDWR~O,TF2:\Flac\Enigma\E6TDWR~O\00. Enigma - Hidden Track One Audio.flac,f:\Flac\Enigma\E6TDWR~O\00. Enigma - Hidden Track One Audio.flac
,,Enigma,E6TDWR~O,TF2:\Flac\Enigma\E6TDWR~O\01. Enigma - The Voice of Enigma.flac,f:\Flac\Enigma\E6TDWR~O\01. Enigma - The Voice of Enigma.flac
,,Enigma,E6TDWR~O,TF2:\Flac\Enigma\E6TDWR~O\03. Enigma - Callas Went Away.flac,f:\Flac\Enigma\E6TDWR~O\03. Enigma - Callas Went Away.flac
,,Enigma,E6TDWR~O,TF2:\Flac\Enigma\E6TDWR~O\04. Enigma - Mea Culpa.flac,f:\Flac\Enigma\E6TDWR~O\04. Enigma - Mea Culpa.flac
,,Enigma,E6TDWR~O,TF2:\Flac\Enigma\E6TDWR~O\05. Enigma - The Voice & The Snake.flac,f:\Flac\Enigma\E6TDWR~O\05. Enigma - The Voice & The Snake.flac
,,Enigma,E6TDWR~O,TF2:\Flac\Enigma\E6TDWR~O\06. Enigma - Knocking on Forbidden Doors.flac,f:\Flac\Enigma\E6TDWR~O\06. Enigma - Knocking on Forbidden Doors.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\00. Enya - Hidden Track One Audio.flac,f:\Flac\Enya\Enya - Enya\00. Enya - Hidden Track One Audio.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\01. Enya - The Celts.flac,f:\Flac\Enya\Enya - Enya\01. Enya - The Celts.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\02. Enya - Aldebaran.flac,f:\Flac\Enya\Enya - Enya\02. Enya - Aldebaran.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\03. Enya - I Want Tomorrow.flac,f:\Flac\Enya\Enya - Enya\03. Enya - I Want Tomorrow.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\04. Enya - March of the Celts.flac,f:\Flac\Enya\Enya - Enya\04. Enya - March of the Celts.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\05. Enya - Deireadh an Tuath.flac,f:\Flac\Enya\Enya - Enya\05. Enya - Deireadh an Tuath.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\06. Enya - The Sun in the Stream.flac,f:\Flac\Enya\Enya - Enya\06. Enya - The Sun in the Stream.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\07. Enya - To Go Beyond (I).flac,f:\Flac\Enya\Enya - Enya\07. Enya - To Go Beyond (I).flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\08. Enya - Fairytale.flac,f:\Flac\Enya\Enya - Enya\08. Enya - Fairytale.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\09. Enya - Epona.flac,f:\Flac\Enya\Enya - Enya\09. Enya - Epona.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\11. Enya - Portrait.flac,f:\Flac\Enya\Enya - Enya\11. Enya - Portrait.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\12. Enya - Boadicea.flac,f:\Flac\Enya\Enya - Enya\12. Enya - Boadicea.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\13. Enya - Bard Dance.flac,f:\Flac\Enya\Enya - Enya\13. Enya - Bard Dance.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\14. Enya - Dan y D?r.flac,f:\Flac\Enya\Enya - Enya\14. Enya - Dan y D?r.flac
,,Enya,Enya - Enya,TF2:\Flac\Enya\Enya - Enya\15. Enya - To Go Beyond (II).flac,f:\Flac\Enya\Enya - Enya\15. Enya - To Go Beyond (II).flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\00. Enya - Hidden Track One Audio.flac,f:\Flac\Enya\Enya - Shepherd Moons\00. Enya - Hidden Track One Audio.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\01. Enya - Shepherd Moons.flac,f:\Flac\Enya\Enya - Shepherd Moons\01. Enya - Shepherd Moons.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\02. Enya - Caribbean Blue.flac,f:\Flac\Enya\Enya - Shepherd Moons\02. Enya - Caribbean Blue.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\04. Enya - Ebud?.flac,f:\Flac\Enya\Enya - Shepherd Moons\04. Enya - Ebud?.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\05. Enya - Angeles.flac,f:\Flac\Enya\Enya - Shepherd Moons\05. Enya - Angeles.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\06. Enya - No Holly for Miss Quinn.flac,f:\Flac\Enya\Enya - Shepherd Moons\06. Enya - No Holly for Miss Quinn.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\07. Enya - Book of Days.flac,f:\Flac\Enya\Enya - Shepherd Moons\07. Enya - Book of Days.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\08. Enya - Evacuee.flac,f:\Flac\Enya\Enya - Shepherd Moons\08. Enya - Evacuee.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\09. Enya - Lothl?rien.flac,f:\Flac\Enya\Enya - Shepherd Moons\09. Enya - Lothl?rien.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\10. Enya - Marble Halls.flac,f:\Flac\Enya\Enya - Shepherd Moons\10. Enya - Marble Halls.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\11. Enya - Afer Ventus.flac,f:\Flac\Enya\Enya - Shepherd Moons\11. Enya - Afer Ventus.flac
,,Enya,Enya - Shepherd Moons,TF2:\Flac\Enya\Enya - Shepherd Moons\12. Enya - Smaointe....flac,f:\Flac\Enya\Enya - Shepherd Moons\12. Enya - Smaointe....flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\00. Enya - Hidden Track One Audio.flac,f:\Flac\Enya\Enya - The Celts\00. Enya - Hidden Track One Audio.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\01. Enya - The Celts.flac,f:\Flac\Enya\Enya - The Celts\01. Enya - The Celts.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\02. Enya - Aldebaran.flac,f:\Flac\Enya\Enya - The Celts\02. Enya - Aldebaran.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\03. Enya - I Want Tomorrow.flac,f:\Flac\Enya\Enya - The Celts\03. Enya - I Want Tomorrow.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\04. Enya - March of the Celts.flac,f:\Flac\Enya\Enya - The Celts\04. Enya - March of the Celts.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\05. Enya - Deireadh an Tuath.flac,f:\Flac\Enya\Enya - The Celts\05. Enya - Deireadh an Tuath.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\06. Enya - The Sun in the Stream.flac,f:\Flac\Enya\Enya - The Celts\06. Enya - The Sun in the Stream.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\07. Enya - To Go Beyond (I).flac,f:\Flac\Enya\Enya - The Celts\07. Enya - To Go Beyond (I).flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\08. Enya - Fairytale.flac,f:\Flac\Enya\Enya - The Celts\08. Enya - Fairytale.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\09. Enya - Epona.flac,f:\Flac\Enya\Enya - The Celts\09. Enya - Epona.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\11. Enya - Portrait (Out of the Blue).flac,f:\Flac\Enya\Enya - The Celts\11. Enya - Portrait (Out of the Blue).flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\12. Enya - Boadicea.flac,f:\Flac\Enya\Enya - The Celts\12. Enya - Boadicea.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\13. Enya - Bard Dance.flac,f:\Flac\Enya\Enya - The Celts\13. Enya - Bard Dance.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\14. Enya - Dan y D?r.flac,f:\Flac\Enya\Enya - The Celts\14. Enya - Dan y D?r.flac
,,Enya,Enya - The Celts,TF2:\Flac\Enya\Enya - The Celts\15. Enya - To Go Beyond (II).flac,f:\Flac\Enya\Enya - The Celts\15. Enya - To Go Beyond (II).flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\00. Enya - Hidden Track One Audio.flac,f:\Flac\Enya\Enya - Watermark\00. Enya - Hidden Track One Audio.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\01. Enya - Watermark.flac,f:\Flac\Enya\Enya - Watermark\01. Enya - Watermark.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\02. Enya - Cursum Perficio.flac,f:\Flac\Enya\Enya - Watermark\02. Enya - Cursum Perficio.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\03. Enya - On Your Shore.flac,f:\Flac\Enya\Enya - Watermark\03. Enya - On Your Shore.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\04. Enya - Storms in Africa.flac,f:\Flac\Enya\Enya - Watermark\04. Enya - Storms in Africa.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\05. Enya - Exile.flac,f:\Flac\Enya\Enya - Watermark\05. Enya - Exile.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\06. Enya - Miss Clare Remembers.flac,f:\Flac\Enya\Enya - Watermark\06. Enya - Miss Clare Remembers.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\07. Enya - Orinoco Flow.flac,f:\Flac\Enya\Enya - Watermark\07. Enya - Orinoco Flow.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\08. Enya - Evening Falls?.flac,f:\Flac\Enya\Enya - Watermark\08. Enya - Evening Falls?.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\09. Enya - River.flac,f:\Flac\Enya\Enya - Watermark\09. Enya - River.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\10. Enya - The Longships.flac,f:\Flac\Enya\Enya - Watermark\10. Enya - The Longships.flac
,,Enya,Enya - Watermark,TF2:\Flac\Enya\Enya - Watermark\11. Enya - Na Laetha Geal M??ige.flac,f:\Flac\Enya\Enya - Watermark\11. Enya - Na Laetha Geal M??ige.flac
,,Enya,Enya - Watermark,"TF2:\Flac\Enya\Enya - Watermark\12. Enya - Storms in Africa, Part II.flac","f:\Flac\Enya\Enya - Watermark\12. Enya - Storms in Africa, Part II.flac"
,,Eric Clapton,Eric Clapton - Crossroads (Disc 4 of 4),TF2:\Flac\Eric Clapton\Eric Clapton - Crossroads (Disc 4 of 4)\00. Eric Clapton - Hidden Track One Audio.flac,f:\Flac\Eric Clapton\Eric Clapton - Crossroads (Disc 4 of 4)\00. Eric Clapton - Hidden Track One Audio.flac
